DataExtractDate,ReportPeriod,FlightType,Arrival_Departure,Domestic_International,FlightOpsCount
2017-08-15T08:00:43.000,2017-06-01T00:00:00.000,Scheduled,Departure,Domestic,21955
2017-08-15T08:00:43.000,2017-06-01T00:00:00.000,Charter,Departure,International,1
2017-08-15T08:00:43.000,2017-06-01T00:00:00.000,Charter,Arrival,International,3
2017-08-15T08:00:43.000,2017-06-01T00:00:00.000,Scheduled,Departure,International,5615
2017-08-15T08:00:43.000,2017-06-01T00:00:00.000,Charter,Departure,Domestic,9
2017-08-15T08:00:43.000,2017-06-01T00:00:00.000,Charter,Arrival,Domestic,8
2017-08-15T08:00:43.000,2017-06-01T00:00:00.000,Scheduled,Arrival,Domestic,21996
2017-08-15T08:00:43.000,2017-06-01T00:00:00.000,Scheduled,Arrival,International,5559
2017-09-15T08:00:44.000,2017-07-01T00:00:00.000,Commuter,Arrival,Domestic,1
2017-09-15T08:00:44.000,2017-07-01T00:00:00.000,Commuter,Departure,Domestic,1
2017-09-15T08:00:44.000,2017-07-01T00:00:00.000,Scheduled,Arrival,International,6017
2017-09-15T08:00:44.000,2017-07-01T00:00:00.000,Scheduled,Departure,International,6072
2017-09-15T08:00:44.000,2017-07-01T00:00:00.000,Charter,Departure,Domestic,14
2017-09-15T08:00:44.000,2017-07-01T00:00:00.000,Charter,Arrival,International,1
2017-09-15T08:00:44.000,2017-07-01T00:00:00.000,Scheduled,Arrival,Domestic,22663
2017-09-15T08:00:44.000,2017-07-01T00:00:00.000,Charter,Arrival,Domestic,12
2017-09-15T08:00:44.000,2017-07-01T00:00:00.000,Scheduled,Departure,Domestic,22581
2017-10-15T08:00:40.000,2017-08-01T00:00:00.000,Scheduled,Departure,Domestic,22667
2017-10-15T08:00:40.000,2017-08-01T00:00:00.000,Scheduled,Arrival,International,5872
2017-10-15T08:00:40.000,2017-08-01T00:00:00.000,Charter,Arrival,Domestic,3
2017-10-15T08:00:40.000,2017-08-01T00:00:00.000,Charter,Departure,Domestic,3
2017-10-15T08:00:40.000,2017-08-01T00:00:00.000,Scheduled,Arrival,Domestic,22599
2017-10-15T08:00:40.000,2017-08-01T00:00:00.000,Scheduled,Departure,International,5922
2017-11-15T08:00:41.000,2017-09-01T00:00:00.000,Scheduled,Departure,Domestic,20293
2017-11-15T08:00:41.000,2017-09-01T00:00:00.000,Scheduled,Arrival,International,5240
2017-11-15T08:00:41.000,2017-09-01T00:00:00.000,Charter,Arrival,Domestic,9
2017-11-15T08:00:41.000,2017-09-01T00:00:00.000,Charter,Departure,Domestic,11
2017-11-15T08:00:41.000,2017-09-01T00:00:00.000,Scheduled,Arrival,Domestic,20351
2017-11-15T08:00:41.000,2017-09-01T00:00:00.000,Charter,Arrival,International,1
2017-11-15T08:00:41.000,2017-09-01T00:00:00.000,Scheduled,Departure,International,5290
2017-12-15T08:00:40.000,2017-10-01T00:00:00.000,Scheduled,Arrival,International,5322
2017-12-15T08:00:40.000,2017-10-01T00:00:00.000,Charter,Arrival,International,1
2017-12-15T08:00:40.000,2017-10-01T00:00:00.000,Charter,Departure,International,1
2017-12-15T08:00:40.000,2017-10-01T00:00:00.000,Scheduled,Arrival,Domestic,21394
2017-12-15T08:00:40.000,2017-10-01T00:00:00.000,Commuter,Departure,Domestic,1
2017-12-15T08:00:40.000,2017-10-01T00:00:00.000,Charter,Arrival,Domestic,32
2017-12-15T08:00:40.000,2017-10-01T00:00:00.000,Scheduled,Departure,International,5372
2017-12-15T08:00:40.000,2017-10-01T00:00:00.000,Commuter,Arrival,Domestic,1
2017-12-15T08:00:40.000,2017-10-01T00:00:00.000,Charter,Departure,Domestic,27
2017-12-15T08:00:40.000,2017-10-01T00:00:00.000,Scheduled,Departure,Domestic,21352
2018-01-15T08:00:38.000,2017-11-01T00:00:00.000,Scheduled,Arrival,Domestic,20036
2018-01-15T08:00:38.000,2017-11-01T00:00:00.000,Charter,Arrival,International,2
2018-01-15T08:00:38.000,2017-11-01T00:00:00.000,Charter,Arrival,Domestic,37
2018-01-15T08:00:38.000,2017-11-01T00:00:00.000,Scheduled,Departure,International,5154
2018-01-15T08:00:38.000,2017-11-01T00:00:00.000,Scheduled,Arrival,International,5094
2018-01-15T08:00:38.000,2017-11-01T00:00:00.000,Charter,Departure,International,2
2018-01-15T08:00:38.000,2017-11-01T00:00:00.000,Scheduled,Departure,Domestic,19978
2018-01-15T08:00:38.000,2017-11-01T00:00:00.000,Charter,Departure,Domestic,39
2018-02-15T08:00:37.000,2017-12-01T00:00:00.000,Scheduled,Arrival,International,5629
2018-02-15T08:00:37.000,2017-12-01T00:00:00.000,Scheduled,Departure,International,5677
2018-02-15T08:00:37.000,2017-12-01T00:00:00.000,Charter,Departure,Domestic,44
2018-02-15T08:00:37.000,2017-12-01T00:00:00.000,Scheduled,Departure,Domestic,20797
2018-02-15T08:00:37.000,2017-12-01T00:00:00.000,Charter,Arrival,Domestic,60
2018-02-15T08:00:37.000,2017-12-01T00:00:00.000,Scheduled,Arrival,Domestic,20829
2018-03-15T08:00:35.000,2018-01-01T00:00:00.000,Charter,Arrival,Domestic,34
2018-03-15T08:00:35.000,2018-01-01T00:00:00.000,Scheduled,Arrival,International,5527
2018-03-15T08:00:35.000,2018-01-01T00:00:00.000,Charter,Departure,Domestic,48
2018-03-15T08:00:35.000,2018-01-01T00:00:00.000,Scheduled,Departure,Domestic,20505
2018-03-15T08:00:35.000,2018-01-01T00:00:00.000,Scheduled,Arrival,Domestic,20524
2018-03-15T08:00:35.000,2018-01-01T00:00:00.000,Charter,Arrival,International,2
2018-03-15T08:00:35.000,2018-01-01T00:00:00.000,Scheduled,Departure,International,5533
2018-04-15T08:00:39.000,2018-02-01T00:00:00.000,Charter,Arrival,Domestic,34
2018-04-15T08:00:39.000,2018-02-01T00:00:00.000,Scheduled,Arrival,International,4822
2018-04-15T08:00:39.000,2018-02-01T00:00:00.000,Charter,Arrival,International,3
2018-04-15T08:00:39.000,2018-02-01T00:00:00.000,Scheduled,Arrival,Domestic,18553
2018-04-15T08:00:39.000,2018-02-01T00:00:00.000,Scheduled,Departure,Domestic,18532
2018-04-15T08:00:39.000,2018-02-01T00:00:00.000,Scheduled,Departure,International,4864
2018-04-15T08:00:39.000,2018-02-01T00:00:00.000,Charter,Departure,Domestic,31
2018-04-15T08:00:39.000,2018-02-01T00:00:00.000,Charter,Departure,International,2
2018-05-15T08:00:38.000,2018-03-01T00:00:00.000,Charter,Arrival,Domestic,19
2018-05-15T08:00:38.000,2018-03-01T00:00:00.000,Scheduled,Arrival,Domestic,21215
2018-05-15T08:00:38.000,2018-03-01T00:00:00.000,Scheduled,Departure,International,5493
2018-05-15T08:00:38.000,2018-03-01T00:00:00.000,Charter,Departure,Domestic,19
2018-05-15T08:00:38.000,2018-03-01T00:00:00.000,Scheduled,Arrival,International,5450
2018-05-15T08:00:38.000,2018-03-01T00:00:00.000,Scheduled,Departure,Domestic,21190
2018-06-15T08:00:37.000,2018-04-01T00:00:00.000,Charter,Departure,Domestic,10
2018-06-15T08:00:37.000,2018-04-01T00:00:00.000,Scheduled,Departure,Domestic,21142
2018-06-15T08:00:37.000,2018-04-01T00:00:00.000,Scheduled,Departure,International,5433
2018-06-15T08:00:37.000,2018-04-01T00:00:00.000,Charter,Arrival,International,3
2018-06-15T08:00:37.000,2018-04-01T00:00:00.000,Scheduled,Arrival,International,5389
2018-06-15T08:00:37.000,2018-04-01T00:00:00.000,Charter,Arrival,Domestic,6
2018-06-15T08:00:37.000,2018-04-01T00:00:00.000,Scheduled,Arrival,Domestic,21052
2018-07-15T08:00:37.000,2018-05-01T00:00:00.000,Scheduled,Departure,International,5695
2018-07-15T08:00:37.000,2018-05-01T00:00:00.000,Charter,Arrival,Domestic,8
2018-07-15T08:00:37.000,2018-05-01T00:00:00.000,Scheduled,Arrival,International,5630
2018-07-15T08:00:37.000,2018-05-01T00:00:00.000,Charter,Departure,Domestic,9
2018-07-15T08:00:37.000,2018-05-01T00:00:00.000,Scheduled,Arrival,Domestic,21920
2018-07-15T08:00:37.000,2018-05-01T00:00:00.000,Charter,Arrival,International,3
2018-07-15T08:00:37.000,2018-05-01T00:00:00.000,Charter,Departure,International,1
2018-07-15T08:00:37.000,2018-05-01T00:00:00.000,Scheduled,Departure,Domestic,21976
2018-08-15T08:00:39.000,2018-06-01T00:00:00.000,Scheduled,Departure,International,5676
2018-08-15T08:00:39.000,2018-06-01T00:00:00.000,Charter,Arrival,Domestic,17
2018-08-15T08:00:39.000,2018-06-01T00:00:00.000,Charter,Arrival,International,1
2018-08-15T08:00:39.000,2018-06-01T00:00:00.000,Scheduled,Arrival,International,5753
2018-08-15T08:00:39.000,2018-06-01T00:00:00.000,Charter,Departure,International,2
2018-08-15T08:00:39.000,2018-06-01T00:00:00.000,Scheduled,Arrival,Domestic,22171
2018-08-15T08:00:39.000,2018-06-01T00:00:00.000,Scheduled,Departure,Domestic,22183
2018-08-15T08:00:39.000,2018-06-01T00:00:00.000,Charter,Departure,Domestic,18
2018-09-15T08:00:40.000,2018-07-01T00:00:00.000,Scheduled,Arrival,Domestic,22851
2018-09-15T08:00:40.000,2018-07-01T00:00:00.000,Charter,Arrival,Domestic,11
2018-09-15T08:00:40.000,2018-07-01T00:00:00.000,Scheduled,Departure,Domestic,22811
2018-09-15T08:00:40.000,2018-07-01T00:00:00.000,Charter,Departure,Domestic,13
2018-09-15T08:00:40.000,2018-07-01T00:00:00.000,Scheduled,Departure,International,6177
2018-09-15T08:00:40.000,2018-07-01T00:00:00.000,Scheduled,Arrival,International,6117
2018-10-15T08:00:41.000,2018-08-01T00:00:00.000,Charter,Arrival,International,1
2018-10-15T08:00:41.000,2018-08-01T00:00:00.000,Scheduled,Departure,International,6043
2018-10-15T08:00:41.000,2018-08-01T00:00:00.000,Charter,Arrival,Domestic,9
2018-10-15T08:00:41.000,2018-08-01T00:00:00.000,Scheduled,Arrival,Domestic,22856
2018-10-15T08:00:41.000,2018-08-01T00:00:00.000,Scheduled,Arrival,International,5973
2018-10-15T08:00:41.000,2018-08-01T00:00:00.000,Charter,Departure,Domestic,10
2018-10-15T08:00:41.000,2018-08-01T00:00:00.000,Scheduled,Departure,Domestic,22785
2018-11-15T08:00:40.000,2018-09-01T00:00:00.000,Scheduled,Departure,International,5406
2018-11-15T08:00:40.000,2018-09-01T00:00:00.000,Scheduled,Departure,Domestic,20684
2018-11-15T08:00:40.000,2018-09-01T00:00:00.000,Scheduled,Arrival,Domestic,20761
2018-11-15T08:00:40.000,2018-09-01T00:00:00.000,Scheduled,Arrival,International,5353
2018-11-15T08:00:40.000,2018-09-01T00:00:00.000,Charter,Arrival,Domestic,18
2018-11-15T08:00:40.000,2018-09-01T00:00:00.000,Charter,Arrival,International,2
2018-11-15T08:00:40.000,2018-09-01T00:00:00.000,Charter,Departure,Domestic,19
2018-12-15T08:00:45.000,2018-10-01T00:00:00.000,Scheduled,Arrival,Domestic,21428
2018-12-15T08:00:45.000,2018-10-01T00:00:00.000,Scheduled,Arrival,International,5313
2018-12-15T08:00:45.000,2018-10-01T00:00:00.000,Charter,Departure,Domestic,15
2018-12-15T08:00:45.000,2018-10-01T00:00:00.000,Scheduled,Departure,Domestic,21351
2018-12-15T08:00:45.000,2018-10-01T00:00:00.000,Scheduled,Departure,International,5355
2018-12-15T08:00:45.000,2018-10-01T00:00:00.000,Charter,Arrival,Domestic,16
2018-12-15T08:00:45.000,2018-10-01T00:00:00.000,Charter,Arrival,International,2
2019-01-15T08:00:40.000,2018-11-01T00:00:00.000,Scheduled,Departure,Domestic,20290
2019-01-15T08:00:40.000,2018-11-01T00:00:00.000,Charter,Arrival,International,1
2019-01-15T08:00:40.000,2018-11-01T00:00:00.000,Charter,Arrival,Domestic,17
2019-01-15T08:00:40.000,2018-11-01T00:00:00.000,Charter,Departure,International,1
2019-01-15T08:00:40.000,2018-11-01T00:00:00.000,Scheduled,Arrival,Domestic,20324
2019-01-15T08:00:40.000,2018-11-01T00:00:00.000,Scheduled,Departure,International,4999
2019-01-15T08:00:40.000,2018-11-01T00:00:00.000,Charter,Departure,Domestic,16
2019-01-15T08:00:40.000,2018-11-01T00:00:00.000,Scheduled,Arrival,International,4948
2019-02-15T08:00:35.000,2018-12-01T00:00:00.000,Scheduled,Arrival,Domestic,21207
2019-02-15T08:00:35.000,2018-12-01T00:00:00.000,Scheduled,Arrival,International,5254
2019-02-15T08:00:35.000,2018-12-01T00:00:00.000,Scheduled,Departure,International,5290
2019-02-15T08:00:35.000,2018-12-01T00:00:00.000,Charter,Departure,Domestic,29
2019-02-15T08:00:35.000,2018-12-01T00:00:00.000,Charter,Arrival,Domestic,31
2019-02-15T08:00:35.000,2018-12-01T00:00:00.000,Scheduled,Departure,Domestic,21154
2019-03-15T08:00:40.000,2019-01-01T00:00:00.000,Scheduled,Departure,Domestic,20411
2019-03-15T08:00:40.000,2019-01-01T00:00:00.000,Charter,Departure,International,2
2019-03-15T08:00:40.000,2019-01-01T00:00:00.000,Scheduled,Arrival,International,5002
2019-03-15T08:00:40.000,2019-01-01T00:00:00.000,Charter,Arrival,Domestic,24
2019-03-15T08:00:40.000,2019-01-01T00:00:00.000,Charter,Arrival,International,2
2019-03-15T08:00:40.000,2019-01-01T00:00:00.000,Charter,Departure,Domestic,28
2019-03-15T08:00:40.000,2019-01-01T00:00:00.000,Scheduled,Arrival,Domestic,20452
2019-03-15T08:00:40.000,2019-01-01T00:00:00.000,Scheduled,Departure,International,5131
2019-04-15T08:00:44.000,2019-02-01T00:00:00.000,Charter,Arrival,Domestic,4
2019-04-15T08:00:44.000,2019-02-01T00:00:00.000,Charter,Departure,Domestic,2
2019-04-15T08:00:44.000,2019-02-01T00:00:00.000,Scheduled,Arrival,Domestic,18390
2019-04-15T08:00:44.000,2019-02-01T00:00:00.000,Scheduled,Arrival,International,4469
2019-04-15T08:00:44.000,2019-02-01T00:00:00.000,Scheduled,Departure,Domestic,18357
2019-04-15T08:00:44.000,2019-02-01T00:00:00.000,Scheduled,Departure,International,4498
2019-05-15T08:00:42.000,2019-03-01T00:00:00.000,Charter,Arrival,Domestic,4
2019-05-15T08:00:42.000,2019-03-01T00:00:00.000,Charter,Arrival,International,1
2019-05-15T08:00:42.000,2019-03-01T00:00:00.000,Charter,Departure,Domestic,4
2019-05-15T08:00:42.000,2019-03-01T00:00:00.000,Charter,Departure,International,0
2019-05-15T08:00:42.000,2019-03-01T00:00:00.000,Scheduled,Arrival,Domestic,21354
2019-05-15T08:00:42.000,2019-03-01T00:00:00.000,Scheduled,Arrival,International,5086
2019-05-15T08:00:42.000,2019-03-01T00:00:00.000,Scheduled,Departure,Domestic,21335
2019-05-15T08:00:42.000,2019-03-01T00:00:00.000,Scheduled,Departure,International,5104
